"gcr1.26","Points:0","Points:1","Points:2"
0.056219,-15.2,13.57,-17.536
0.045611,-15.2,12.578,-17.536
0.036465,-15.2,11.428,-17.536
0.029001,-15.2,10.093,-17.536
0.024169,-15.2,8.9013,-17.536
0.020671,-15.2,7.8373,-17.536
0.018049,-15.2,6.8873,-17.536
0.016011,-15.2,6.039,-17.536
0.01437,-15.2,5.2817,-17.536
0.013004,-15.2,4.6055,-17.536
0.011828,-15.2,4.0017,-17.536
0.010784,-15.2,3.4627,-17.536
0.0098279,-15.2,2.9814,-17.536
0.0089259,-15.2,2.5516,-17.536
0.0080622,-15.2,2.168,-17.536
0.0072585,-15.2,1.8254,-17.536
0.0065413,-15.2,1.5195,-17.536
0.0059135,-15.2,1.2464,-17.536
0.0053791,-15.2,1.0025,-17.536
0.0049192,-15.2,0.78482,-17.536
0.0045282,-15.2,0.59043,-17.536
0.0042315,-15.2,0.41687,-17.536
0.0040567,-15.2,0.2619,-17.536
0.0040653,-15.2,0.12354,-17.536
0.004125,-15.2,0,-17.536
0.3772,-15.2,19.4,-17.155
0.36075,-15.2,19.341,-17.155
0.34403,-15.2,19.272,-17.155
0.32697,-15.2,19.193,-17.155
0.30948,-15.2,19.1,-17.155
0.29161,-15.2,18.993,-17.155
0.2734,-15.2,18.869,-17.155
0.25487,-15.2,18.725,-17.155
0.2361,-15.2,18.558,-17.155
0.2172,-15.2,18.364,-17.155
0.19829,-15.2,18.139,-17.155
0.17954,-15.2,17.879,-17.155
0.16109,-15.2,17.576,-17.155
0.14313,-15.2,17.225,-17.155
0.12581,-15.2,16.818,-17.155
0.10929,-15.2,16.346,-17.155
0.093744,-15.2,15.798,-17.155
0.079332,-15.2,15.162,-17.155
0.06618,-15.2,14.425,-17.155
0.054387,-15.2,13.57,-17.155
0.044016,-15.2,12.578,-17.155
0.0351,-15.2,11.428,-17.155
0.027851,-15.2,10.093,-17.155
0.023163,-15.2,8.9013,-17.155
0.019776,-15.2,7.8373,-17.155
0.017238,-15.2,6.8873,-17.155
0.015268,-15.2,6.039,-17.155
0.013681,-15.2,5.2817,-17.155
0.012358,-15.2,4.6055,-17.155
0.011219,-15.2,4.0017,-17.155
0.010205,-15.2,3.4627,-17.155
0.0092754,-15.2,2.9814,-17.155
0.0083964,-15.2,2.5516,-17.155
0.007564,-15.2,2.168,-17.155
0.0068028,-15.2,1.8254,-17.155
0.0061301,-15.2,1.5195,-17.155
0.0055459,-15.2,1.2464,-17.155
0.0050473,-15.2,1.0025,-17.155
0.0046141,-15.2,0.78482,-17.155
0.0042542,-15.2,0.59043,-17.155
0.0039816,-15.2,0.41687,-17.155
0.0038175,-15.2,0.2619,-17.155
0.0038301,-15.2,0.12354,-17.155
0.0038888,-15.2,0,-17.155
0.37289,-15.2,19.4,-16.725
0.35654,-15.2,19.341,-16.725
0.33991,-15.2,19.272,-16.725
0.32295,-15.2,19.193,-16.725
0.30556,-15.2,19.1,-16.725
0.28779,-15.2,18.993,-16.725
0.26967,-15.2,18.869,-16.725
0.25125,-15.2,18.725,-16.725
0.23259,-15.2,18.558,-16.725
0.2138,-15.2,18.364,-16.725
0.19502,-15.2,18.139,-16.725
0.1764,-15.2,17.879,-16.725
0.15811,-15.2,17.576,-16.725
0.14031,-15.2,17.225,-16.725
0.12317,-15.2,16.818,-16.725
0.10685,-15.2,16.346,-16.725
0.091506,-15.2,15.798,-16.725
0.077304,-15.2,15.162,-16.725
0.064369,-15.2,14.425,-16.725
0.052793,-15.2,13.57,-16.725
0.042636,-15.2,12.578,-16.725
0.033925,-15.2,11.428,-16.725
0.026865,-15.2,10.093,-16.725
0.022301,-15.2,8.9013,-16.725
0.019007,-15.2,7.8373,-16.725
0.016541,-15.2,6.8873,-16.725
0.014625,-15.2,6.039,-16.725
0.013082,-15.2,5.2817,-16.725
0.011794,-15.2,4.6055,-16.725
0.010684,-15.2,4.0017,-16.725
0.009695,-15.2,3.4627,-16.725
0.0087862,-15.2,2.9814,-16.725
0.0079273,-15.2,2.5516,-16.725
0.0071247,-15.2,2.168,-16.725
0.0064032,-15.2,1.8254,-16.725
0.0057699,-15.2,1.5195,-16.725
0.0052264,-15.2,1.2464,-16.725
0.0047559,-15.2,1.0025,-16.725
0.0043488,-15.2,0.78482,-16.725
0.0040164,-15.2,0.59043,-16.725
0.0037574,-15.2,0.41687,-16.725
0.0036035,-15.2,0.2619,-16.725
0.0036215,-15.2,0.12354,-16.725
0.0036811,-15.2,0,-16.725
0.3687,-15.2,19.4,-16.24
0.35246,-15.2,19.341,-16.24
0.33593,-15.2,19.272,-16.24
0.31908,-15.2,19.193,-16.24
0.30181,-15.2,19.1,-16.24
0.28415,-15.2,18.993,-16.24
0.26615,-15.2,18.869,-16.24
0.24784,-15.2,18.725,-16.24
0.2293,-15.2,18.558,-16.24
0.21064,-15.2,18.364,-16.24
0.192,-15.2,18.139,-16.24
0.17352,-15.2,17.879,-16.24
0.15538,-15.2,17.576,-16.24
0.13774,-15.2,17.225,-16.24
0.12078,-15.2,16.818,-16.24
0.10466,-15.2,16.346,-16.24
0.089513,-15.2,15.798,-16.24
0.07551,-15.2,15.162,-16.24
0.062775,-15.2,14.425,-16.24
0.051398,-15.2,13.57,-16.24
0.041435,-15.2,12.578,-16.24
0.032906,-15.2,11.428,-16.24
0.026016,-15.2,10.093,-16.24
0.021559,-15.2,8.9013,-16.24
0.018344,-15.2,7.8373,-16.24
0.015937,-15.2,6.8873,-16.24
0.014066,-15.2,6.039,-16.24
0.012557,-15.2,5.2817,-16.24
0.011297,-15.2,4.6055,-16.24
0.010211,-15.2,4.0017,-16.24
0.0092413,-15.2,3.4627,-16.24
0.0083493,-15.2,2.9814,-16.24
0.0075104,-15.2,2.5516,-16.24
0.0067367,-15.2,2.168,-16.24
0.0060508,-15.2,1.8254,-16.24
0.0054534,-15.2,1.5195,-16.24
0.0049427,-15.2,1.2464,-16.24
0.0044951,-15.2,1.0025,-16.24
0.0041142,-15.2,0.78482,-16.24
0.0038049,-15.2,0.59043,-16.24
0.0035558,-15.2,0.41687,-16.24
0.0034115,-15.2,0.2619,-16.24
0.0034357,-15.2,0.12354,-16.24
0.0034971,-15.2,0,-16.24
0.36461,-15.2,19.4,-15.691
0.3485,-15.2,19.341,-15.691
0.33208,-15.2,19.272,-15.691
0.31535,-15.2,19.193,-15.691
0.29821,-15.2,19.1,-15.691
0.28067,-15.2,18.993,-15.691
0.26278,-15.2,18.869,-15.691
0.2446,-15.2,18.725,-15.691
0.2262,-15.2,18.558,-15.691
0.20768,-15.2,18.364,-15.691
0.18918,-15.2,18.139,-15.691
0.17085,-15.2,17.879,-15.691
0.15287,-15.2,17.576,-15.691
0.1354,-15.2,17.225,-15.691
0.11862,-15.2,16.818,-15.691
0.10268,-15.2,16.346,-15.691
0.087724,-15.2,15.798,-15.691
0.07391,-15.2,15.162,-15.691
0.061362,-15.2,14.425,-15.691
0.05017,-15.2,13.57,-15.691
0.040382,-15.2,12.578,-15.691
0.032017,-15.2,11.428,-15.691
0.02528,-15.2,10.093,-15.691
0.020914,-15.2,8.9013,-15.691
0.017766,-15.2,7.8373,-15.691
0.015409,-15.2,6.8873,-15.691
0.013575,-15.2,6.039,-15.691
0.012094,-15.2,5.2817,-15.691
0.010857,-15.2,4.6055,-15.691
0.0097882,-15.2,4.0017,-15.691
0.0088346,-15.2,3.4627,-15.691
0.0079561,-15.2,2.9814,-15.691
0.0071365,-15.2,2.5516,-15.691
0.0063922,-15.2,2.168,-15.691
0.0057391,-15.2,1.8254,-15.691
0.0051752,-15.2,1.5195,-15.691
0.0046909,-15.2,1.2464,-15.691
0.0042659,-15.2,1.0025,-15.691
0.0039085,-15.2,0.78482,-15.691
0.0036139,-15.2,0.59043,-15.691
0.0033741,-15.2,0.41687,-15.691
0.003239,-15.2,0.2619,-15.691
0.0032699,-15.2,0.12354,-15.691
0.0033337,-15.2,0,-15.691
0.36063,-15.2,19.4,-15.071
0.34464,-15.2,19.341,-15.071
0.32835,-15.2,19.272,-15.071
0.31174,-15.2,19.193,-15.071
0.29473,-15.2,19.1,-15.071
0.27732,-15.2,18.993,-15.071
0.25957,-15.2,18.869,-15.071
0.24152,-15.2,18.725,-15.071
0.22326,-15.2,18.558,-15.071
0.20488,-15.2,18.364,-15.071
0.18653,-15.2,18.139,-15.071
0.16837,-15.2,17.879,-15.071
0.15054,-15.2,17.576,-15.071
0.13324,-15.2,17.225,-15.071
0.11663,-15.2,16.818,-15.071
0.10087,-15.2,16.346,-15.071
0.086105,-15.2,15.798,-15.071
0.072472,-15.2,15.162,-15.071
0.060101,-15.2,14.425,-15.071
0.049079,-15.2,13.57,-15.071
0.039452,-15.2,12.578,-15.071
0.031236,-15.2,11.428,-15.071
0.024636,-15.2,10.093,-15.071
0.020351,-15.2,8.9013,-15.071
0.01726,-15.2,7.8373,-15.071
0.014943,-15.2,6.8873,-15.071
0.013139,-15.2,6.039,-15.071
0.011681,-15.2,5.2817,-15.071
0.010461,-15.2,4.6055,-15.071
0.009408,-15.2,4.0017,-15.071
0.008467,-15.2,3.4627,-15.071
0.0075999,-15.2,2.9814,-15.071
0.0067994,-15.2,2.5516,-15.071
0.0060839,-15.2,2.168,-15.071
0.0054613,-15.2,1.8254,-15.071
0.0049288,-15.2,1.5195,-15.071
0.0044657,-15.2,1.2464,-15.071
0.0040631,-15.2,1.0025,-15.071
0.003727,-15.2,0.78482,-15.071
0.0034408,-15.2,0.59043,-15.071
0.0032098,-15.2,0.41687,-15.071
0.0030835,-15.2,0.2619,-15.071
0.0031218,-15.2,0.12354,-15.071
0.0031887,-15.2,0,-15.071
0.35673,-15.2,19.4,-14.37
0.34089,-15.2,19.341,-14.37
0.32472,-15.2,19.272,-14.37
0.30824,-15.2,19.193,-14.37
0.29137,-15.2,19.1,-14.37
0.2741,-15.2,18.993,-14.37
0.25648,-15.2,18.869,-14.37
0.23858,-15.2,18.725,-14.37
0.22046,-15.2,18.558,-14.37
0.20224,-15.2,18.364,-14.37
0.18404,-15.2,18.139,-14.37
0.16603,-15.2,17.879,-14.37
0.14837,-15.2,17.576,-14.37
0.13124,-15.2,17.225,-14.37
0.1148,-15.2,16.818,-14.37
0.099217,-15.2,16.346,-14.37
0.084629,-15.2,15.798,-14.37
0.071171,-15.2,15.162,-14.37
0.058966,-15.2,14.425,-14.37
0.048103,-15.2,13.57,-14.37
0.038624,-15.2,12.578,-14.37
0.030542,-15.2,11.428,-14.37
0.02407,-15.2,10.093,-14.37
0.019854,-15.2,8.9013,-14.37
0.016811,-15.2,7.8373,-14.37
0.014528,-15.2,6.8873,-14.37
0.012749,-15.2,6.039,-14.37
0.011309,-15.2,5.2817,-14.37
0.010104,-15.2,4.6055,-14.37
0.0090628,-15.2,4.0017,-14.37
0.0081323,-15.2,3.4627,-14.37
0.0072764,-15.2,2.9814,-14.37
0.0064957,-15.2,2.5516,-14.37
0.005808,-15.2,2.168,-14.37
0.0052128,-15.2,1.8254,-14.37
0.0047063,-15.2,1.5195,-14.37
0.0042617,-15.2,1.2464,-14.37
0.0038795,-15.2,1.0025,-14.37
0.0035619,-15.2,0.78482,-14.37
0.0032835,-15.2,0.59043,-14.37
0.003061,-15.2,0.41687,-14.37
0.0029434,-15.2,0.2619,-14.37
0.0029892,-15.2,0.12354,-14.37
0.0030599,-15.2,0,-14.37
0.35294,-15.2,19.4,-13.578
0.33723,-15.2,19.341,-13.578
0.32119,-15.2,19.272,-13.578
0.30484,-15.2,19.193,-13.578
0.28811,-15.2,19.1,-13.578
0.27099,-15.2,18.993,-13.578
0.25351,-15.2,18.869,-13.578
0.23575,-15.2,18.725,-13.578
0.21779,-15.2,18.558,-13.578
0.19972,-15.2,18.364,-13.578
0.18168,-15.2,18.139,-13.578
0.16384,-15.2,17.879,-13.578
0.14634,-15.2,17.576,-13.578
0.12937,-15.2,17.225,-13.578
0.1131,-15.2,16.818,-13.578
0.09769,-15.2,16.346,-13.578
0.083277,-15.2,15.798,-13.578
0.069986,-15.2,15.162,-13.578
0.057938,-15.2,14.425,-13.578
0.047222,-15.2,13.57,-13.578
0.037881,-15.2,12.578,-13.578
0.029922,-15.2,11.428,-13.578
0.023567,-15.2,10.093,-13.578
0.019411,-15.2,8.9013,-13.578
0.01641,-15.2,7.8373,-13.578
0.014156,-15.2,6.8873,-13.578
0.012396,-15.2,6.039,-13.578
0.010971,-15.2,5.2817,-13.578
0.0097787,-15.2,4.6055,-13.578
0.0087471,-15.2,4.0017,-13.578
0.0078253,-15.2,3.4627,-13.578
0.0069817,-15.2,2.9814,-13.578
0.0062216,-15.2,2.5516,-13.578
0.0055598,-15.2,2.168,-13.578
0.0049914,-15.2,1.8254,-13.578
0.0045063,-15.2,1.5195,-13.578
0.0040802,-15.2,1.2464,-13.578
0.0037168,-15.2,1.0025,-13.578
0.0034113,-15.2,0.78482,-13.578
0.0031403,-15.2,0.59043,-13.578
0.0029299,-15.2,0.41687,-13.578
0.0028212,-15.2,0.2619,-13.578
0.0028712,-15.2,0.12354,-13.578
0.0029454,-15.2,0,-13.578
0.34924,-15.2,19.4,-12.683
0.33368,-15.2,19.341,-12.683
0.31777,-15.2,19.272,-12.683
0.30156,-15.2,19.193,-12.683
0.28497,-15.2,19.1,-12.683
0.26799,-15.2,18.993,-12.683
0.25066,-15.2,18.869,-12.683
0.23305,-15.2,18.725,-12.683
0.21524,-15.2,18.558,-12.683
0.19733,-15.2,18.364,-12.683
0.17945,-15.2,18.139,-12.683
0.16177,-15.2,17.879,-12.683
0.14443,-15.2,17.576,-12.683
0.12763,-15.2,17.225,-12.683
0.11152,-15.2,16.818,-12.683
0.096279,-15.2,16.346,-12.683
0.082033,-15.2,15.798,-12.683
0.068902,-15.2,15.162,-12.683
0.057003,-15.2,14.425,-12.683
0.046425,-15.2,13.57,-12.683
0.03721,-15.2,12.578,-12.683
0.029363,-15.2,11.428,-12.683
0.023118,-15.2,10.093,-12.683
0.019015,-15.2,8.9013,-12.683
0.016049,-15.2,7.8373,-12.683
0.013819,-15.2,6.8873,-12.683
0.012076,-15.2,6.039,-12.683
0.010663,-15.2,5.2817,-12.683
0.0094807,-15.2,4.6055,-12.683
0.0084573,-15.2,4.0017,-12.683
0.0075428,-15.2,3.4627,-12.683
0.0067121,-15.2,2.9814,-12.683
0.0059734,-15.2,2.5516,-12.683
0.005336,-15.2,2.168,-12.683
0.0047939,-15.2,1.8254,-12.683
0.0043267,-15.2,1.5195,-12.683
0.0039186,-15.2,1.2464,-12.683
0.0035725,-15.2,1.0025,-12.683
0.0032739,-15.2,0.78482,-12.683
0.003011,-15.2,0.59043,-12.683
0.0028163,-15.2,0.41687,-12.683
0.0027184,-15.2,0.2619,-12.683
0.0027686,-15.2,0.12354,-12.683
0.0028435,-15.2,0,-12.683
0.34562,-15.2,19.4,-11.671
0.3302,-15.2,19.341,-11.671
0.31443,-15.2,19.272,-11.671
0.29835,-15.2,19.193,-11.671
0.28192,-15.2,19.1,-11.671
0.26508,-15.2,18.993,-11.671
0.2479,-15.2,18.869,-11.671
0.23044,-15.2,18.725,-11.671
0.21278,-15.2,18.558,-11.671
0.19503,-15.2,18.364,-11.671
0.17731,-15.2,18.139,-11.671
0.15979,-15.2,17.879,-11.671
0.14262,-15.2,17.576,-11.671
0.12598,-15.2,17.225,-11.671
0.11004,-15.2,16.818,-11.671
0.094952,-15.2,16.346,-11.671
0.080866,-15.2,15.798,-11.671
0.06789,-15.2,15.162,-11.671
0.056135,-15.2,14.425,-11.671
0.045688,-15.2,13.57,-11.671
0.036591,-15.2,12.578,-11.671
0.028848,-15.2,11.428,-11.671
0.022704,-15.2,10.093,-11.671
0.018649,-15.2,8.9013,-11.671
0.015714,-15.2,7.8373,-11.671
0.013505,-15.2,6.8873,-11.671
0.011777,-15.2,6.039,-11.671
0.010375,-15.2,5.2817,-11.671
0.0092009,-15.2,4.6055,-11.671
0.0081849,-15.2,4.0017,-11.671
0.0072776,-15.2,3.4627,-11.671
0.0064607,-15.2,2.9814,-11.671
0.0057448,-15.2,2.5516,-11.671
0.0051316,-15.2,2.168,-11.671
0.0046122,-15.2,1.8254,-11.671
0.0041598,-15.2,1.5195,-11.671
0.0037686,-15.2,1.2464,-11.671
0.0034389,-15.2,1.0025,-11.671
0.0031471,-15.2,0.78482,-11.671
0.0028959,-15.2,0.59043,-11.671
0.0027159,-15.2,0.41687,-11.671
0.0026268,-15.2,0.2619,-11.671
0.0026776,-15.2,0.12354,-11.671
0.0027506,-15.2,0,-11.671
0.342,-15.2,19.4,-10.529
0.32673,-15.2,19.341,-10.529
0.3111,-15.2,19.272,-10.529
0.29516,-15.2,19.193,-10.529
0.27887,-15.2,19.1,-10.529
0.26219,-15.2,18.993,-10.529
0.24516,-15.2,18.869,-10.529
0.22786,-15.2,18.725,-10.529
0.21036,-15.2,18.558,-10.529
0.19277,-15.2,18.364,-10.529
0.17522,-15.2,18.139,-10.529
0.15786,-15.2,17.879,-10.529
0.14086,-15.2,17.576,-10.529
0.12439,-15.2,17.225,-10.529
0.10861,-15.2,16.818,-10.529
0.093685,-15.2,16.346,-10.529
0.079757,-15.2,15.798,-10.529
0.066936,-15.2,15.162,-10.529
0.055322,-15.2,14.425,-10.529
0.045002,-15.2,13.57,-10.529
0.036016,-15.2,12.578,-10.529
0.028368,-15.2,11.428,-10.529
0.022297,-15.2,10.093,-10.529
0.018286,-15.2,8.9013,-10.529
0.015381,-15.2,7.8373,-10.529
0.013192,-15.2,6.8873,-10.529
0.011478,-15.2,6.039,-10.529
0.010087,-15.2,5.2817,-10.529
0.0089223,-15.2,4.6055,-10.529
0.0079149,-15.2,4.0017,-10.529
0.0070171,-15.2,3.4627,-10.529
0.0062173,-15.2,2.9814,-10.529
0.0055254,-15.2,2.5516,-10.529
0.0049358,-15.2,2.168,-10.529
0.0044371,-15.2,1.8254,-10.529
0.0040007,-15.2,1.5195,-10.529
0.0036263,-15.2,1.2464,-10.529
0.0033105,-15.2,1.0025,-10.529
0.0030258,-15.2,0.78482,-10.529
0.0027891,-15.2,0.59043,-10.529
0.0026231,-15.2,0.41687,-10.529
0.0025391,-15.2,0.2619,-10.529
0.0025896,-15.2,0.12354,-10.529
0.0026601,-15.2,0,-10.529
0.33915,-15.2,19.4,-9.5173
0.32401,-15.2,19.341,-9.5173
0.30848,-15.2,19.272,-9.5173
0.29265,-15.2,19.193,-9.5173
0.27648,-15.2,19.1,-9.5173
0.25992,-15.2,18.993,-9.5173
0.24301,-15.2,18.869,-9.5173
0.22583,-15.2,18.725,-9.5173
0.20846,-15.2,18.558,-9.5173
0.191,-15.2,18.364,-9.5173
0.17359,-15.2,18.139,-9.5173
0.15637,-15.2,17.879,-9.5173
0.1395,-15.2,17.576,-9.5173
0.12316,-15.2,17.225,-9.5173
0.10751,-15.2,16.818,-9.5173
0.092713,-15.2,16.346,-9.5173
0.078909,-15.2,15.798,-9.5173
0.066207,-15.2,15.162,-9.5173
0.054703,-15.2,14.425,-9.5173
0.044478,-15.2,13.57,-9.5173
0.035575,-15.2,12.578,-9.5173
0.027996,-15.2,11.428,-9.5173
0.02196,-15.2,10.093,-9.5173
0.017987,-15.2,8.9013,-9.5173
0.015108,-15.2,7.8373,-9.5173
0.012938,-15.2,6.8873,-9.5173
0.011237,-15.2,6.039,-9.5173
0.0098566,-15.2,5.2817,-9.5173
0.0087018,-15.2,4.6055,-9.5173
0.0077032,-15.2,4.0017,-9.5173
0.006816,-15.2,3.4627,-9.5173
0.006032,-15.2,2.9814,-9.5173
0.0053596,-15.2,2.5516,-9.5173
0.0047901,-15.2,2.168,-9.5173
0.0043068,-15.2,1.8254,-9.5173
0.0038841,-15.2,1.5195,-9.5173
0.0035227,-15.2,1.2464,-9.5173
0.0032143,-15.2,1.0025,-9.5173
0.0029355,-15.2,0.78482,-9.5173
0.0027098,-15.2,0.59043,-9.5173
0.0025541,-15.2,0.41687,-9.5173
0.002474,-15.2,0.2619,-9.5173
0.0025245,-15.2,0.12354,-9.5173
0.0025936,-15.2,0,-9.5173
0.33681,-15.2,19.4,-8.6223
0.32176,-15.2,19.341,-8.6223
0.30633,-15.2,19.272,-8.6223
0.2906,-15.2,19.193,-8.6223
0.27453,-15.2,19.1,-8.6223
0.25807,-15.2,18.993,-8.6223
0.24127,-15.2,18.869,-8.6223
0.22419,-15.2,18.725,-8.6223
0.20693,-15.2,18.558,-8.6223
0.18958,-15.2,18.364,-8.6223
0.17228,-15.2,18.139,-8.6223
0.15517,-15.2,17.879,-8.6223
0.13842,-15.2,17.576,-8.6223
0.12219,-15.2,17.225,-8.6223
0.10665,-15.2,16.818,-8.6223
0.091956,-15.2,16.346,-8.6223
0.078253,-15.2,15.798,-8.6223
0.065646,-15.2,15.162,-8.6223
0.054228,-15.2,14.425,-8.6223
0.044078,-15.2,13.57,-8.6223
0.03524,-15.2,12.578,-8.6223
0.027715,-15.2,11.428,-8.6223
0.021703,-15.2,10.093,-8.6223
0.017761,-15.2,8.9013,-8.6223
0.014902,-15.2,7.8373,-8.6223
0.012747,-15.2,6.8873,-8.6223
0.011056,-15.2,6.039,-8.6223
0.0096841,-15.2,5.2817,-8.6223
0.0085368,-15.2,4.6055,-8.6223
0.0075449,-15.2,4.0017,-8.6223
0.0066664,-15.2,3.4627,-8.6223
0.0058954,-15.2,2.9814,-8.6223
0.0052378,-15.2,2.5516,-8.6223
0.0046838,-15.2,2.168,-8.6223
0.0042115,-15.2,1.8254,-8.6223
0.003799,-15.2,1.5195,-8.6223
0.0034473,-15.2,1.2464,-8.6223
0.0031433,-15.2,1.0025,-8.6223
0.0028697,-15.2,0.78482,-8.6223
0.0026521,-15.2,0.59043,-8.6223
0.0025033,-15.2,0.41687,-8.6223
0.0024262,-15.2,0.2619,-8.6223
0.0024788,-15.2,0.12354,-8.6223
0.0025486,-15.2,0,-8.6223
0.33471,-15.2,19.4,-7.8303
0.31976,-15.2,19.341,-7.8303
0.30442,-15.2,19.272,-7.8303
0.28878,-15.2,19.193,-7.8303
0.27281,-15.2,19.1,-7.8303
0.25644,-15.2,18.993,-7.8303
0.23974,-15.2,18.869,-7.8303
0.22277,-15.2,18.725,-7.8303
0.20561,-15.2,18.558,-7.8303
0.18836,-15.2,18.364,-7.8303
0.17117,-15.2,18.139,-7.8303
0.15416,-15.2,17.879,-7.8303
0.13751,-15.2,17.576,-7.8303
0.12138,-15.2,17.225,-7.8303
0.10593,-15.2,16.818,-7.8303
0.091333,-15.2,16.346,-7.8303
0.077715,-15.2,15.798,-7.8303
0.06519,-15.2,15.162,-7.8303
0.053844,-15.2,14.425,-7.8303
0.043756,-15.2,13.57,-7.8303
0.034971,-15.2,12.578,-7.8303
0.02749,-15.2,11.428,-7.8303
0.021497,-15.2,10.093,-7.8303
0.017579,-15.2,8.9013,-7.8303
0.014738,-15.2,7.8373,-7.8303
0.012595,-15.2,6.8873,-7.8303
0.010913,-15.2,6.039,-7.8303
0.009548,-15.2,5.2817,-7.8303
0.0084071,-15.2,4.6055,-7.8303
0.0074208,-15.2,4.0017,-7.8303
0.0065496,-15.2,3.4627,-7.8303
0.0057898,-15.2,2.9814,-7.8303
0.0051446,-15.2,2.5516,-7.8303
0.004602,-15.2,2.168,-7.8303
0.0041373,-15.2,1.8254,-7.8303
0.0037328,-15.2,1.5195,-7.8303
0.0033887,-15.2,1.2464,-7.8303
0.003088,-15.2,1.0025,-7.8303
0.0028203,-15.2,0.78482,-7.8303
0.002609,-15.2,0.59043,-7.8303
0.0024639,-15.2,0.41687,-7.8303
0.0023893,-15.2,0.2619,-7.8303
0.0024446,-15.2,0.12354,-7.8303
0.0025162,-15.2,0,-7.8303
0.33272,-15.2,19.4,-7.1294
0.31786,-15.2,19.341,-7.1294
0.30262,-15.2,19.272,-7.1294
0.28708,-15.2,19.193,-7.1294
0.27121,-15.2,19.1,-7.1294
0.25494,-15.2,18.993,-7.1294
0.23834,-15.2,18.869,-7.1294
0.22147,-15.2,18.725,-7.1294
0.20441,-15.2,18.558,-7.1294
0.18727,-15.2,18.364,-7.1294
0.17017,-15.2,18.139,-7.1294
0.15327,-15.2,17.879,-7.1294
0.13671,-15.2,17.576,-7.1294
0.12068,-15.2,17.225,-7.1294
0.10532,-15.2,16.818,-7.1294
0.090803,-15.2,16.346,-7.1294
0.077262,-15.2,15.798,-7.1294
0.064806,-15.2,15.162,-7.1294
0.053522,-15.2,14.425,-7.1294
0.043488,-15.2,13.57,-7.1294
0.034747,-15.2,12.578,-7.1294
0.027305,-15.2,11.428,-7.1294
0.021327,-15.2,10.093,-7.1294
0.01743,-15.2,8.9013,-7.1294
0.014603,-15.2,7.8373,-7.1294
0.012471,-15.2,6.8873,-7.1294
0.010797,-15.2,6.039,-7.1294
0.0094384,-15.2,5.2817,-7.1294
0.008303,-15.2,4.6055,-7.1294
0.0073215,-15.2,4.0017,-7.1294
0.0064568,-15.2,3.4627,-7.1294
0.0057062,-15.2,2.9814,-7.1294
0.0050709,-15.2,2.5516,-7.1294
0.0045372,-15.2,2.168,-7.1294
0.0040784,-15.2,1.8254,-7.1294
0.0036803,-15.2,1.5195,-7.1294
0.0033422,-15.2,1.2464,-7.1294
0.0030442,-15.2,1.0025,-7.1294
0.0027818,-15.2,0.78482,-7.1294
0.0025756,-15.2,0.59043,-7.1294
0.0024327,-15.2,0.41687,-7.1294
0.0023601,-15.2,0.2619,-7.1294
0.0024179,-15.2,0.12354,-7.1294
0.0024911,-15.2,0,-7.1294
0.33079,-15.2,19.4,-6.5092
0.31604,-15.2,19.341,-6.5092
0.30091,-15.2,19.272,-6.5092
0.28547,-15.2,19.193,-6.5092
0.2697,-15.2,19.1,-6.5092
0.25354,-15.2,18.993,-6.5092
0.23704,-15.2,18.869,-6.5092
0.22027,-15.2,18.725,-6.5092
0.20332,-15.2,18.558,-6.5092
0.18628,-15.2,18.364,-6.5092
0.16928,-15.2,18.139,-6.5092
0.15247,-15.2,17.879,-6.5092
0.13601,-15.2,17.576,-6.5092
0.12006,-15.2,17.225,-6.5092
0.10479,-15.2,16.818,-6.5092
0.090346,-15.2,16.346,-6.5092
0.076873,-15.2,15.798,-6.5092
0.064479,-15.2,15.162,-6.5092
0.053249,-15.2,14.425,-6.5092
0.043261,-15.2,13.57,-6.5092
0.034559,-15.2,12.578,-6.5092
0.027149,-15.2,11.428,-6.5092
0.021184,-15.2,10.093,-6.5092
0.017307,-15.2,8.9013,-6.5092
0.014492,-15.2,7.8373,-6.5092
0.012369,-15.2,6.8873,-6.5092
0.010702,-15.2,6.039,-6.5092
0.0093488,-15.2,5.2817,-6.5092
0.0082181,-15.2,4.6055,-6.5092
0.0072409,-15.2,4.0017,-6.5092
0.006382,-15.2,3.4627,-6.5092
0.005639,-15.2,2.9814,-6.5092
0.0050114,-15.2,2.5516,-6.5092
0.004485,-15.2,2.168,-6.5092
0.004031,-15.2,1.8254,-6.5092
0.0036381,-15.2,1.5195,-6.5092
0.0033048,-15.2,1.2464,-6.5092
0.0030091,-15.2,1.0025,-6.5092
0.0027509,-15.2,0.78482,-6.5092
0.0025487,-15.2,0.59043,-6.5092
0.0024078,-15.2,0.41687,-6.5092
0.0023369,-15.2,0.2619,-6.5092
0.0023968,-15.2,0.12354,-6.5092
0.0024715,-15.2,0,-6.5092
0.32897,-15.2,19.4,-5.9603
0.31433,-15.2,19.341,-5.9603
0.29931,-15.2,19.272,-5.9603
0.28398,-15.2,19.193,-5.9603
0.26831,-15.2,19.1,-5.9603
0.25225,-15.2,18.993,-5.9603
0.23585,-15.2,18.869,-5.9603
0.21919,-15.2,18.725,-5.9603
0.20233,-15.2,18.558,-5.9603
0.18539,-15.2,18.364,-5.9603
0.16849,-15.2,18.139,-5.9603
0.15178,-15.2,17.879,-5.9603
0.1354,-15.2,17.576,-5.9603
